#Cancer_type	Sample	Sig	96c	80c	80c_ajusted	LR(80c_adj/96c)
Stomach-AdenoCA	SP135287	SBS15	16098.0	13838.0	14743.0	-0.03818357817052995
Stomach-AdenoCA	SP135287	SBS26	11316.0	6462.0	40413.0	0.5528005212404072
Stomach-AdenoCA	SP135287	SBS44	17093.0	12687.0	16972.0	-0.0030850884017472025
Stomach-AdenoCA	SP135345	SBS1	1117.0	1079.0	1107.0	-0.0039020431579935237
Stomach-AdenoCA	SP135345	SBS17a	6423.0	1699.0	7827.0	0.08584528471533902
Stomach-AdenoCA	SP135345	SBS17b	11514.0	11053.0	11497.0	-0.0006416379902938926
Stomach-AdenoCA	SP135345	SBS40	8125.0	6010.0	7183.0	-0.05351049433114485
Stomach-AdenoCA	SP85122	SBS1	20821.0	20670.0	21210.0	0.00803870182293673
Stomach-AdenoCA	SP85122	SBS5	26392.0	16663.0	23981.0	-0.0416033591168772
Stomach-AdenoCA	SP85122	SBS44	33453.0	23049.0	30834.0	-0.035404099806951916
Stomach-AdenoCA	SP84384	SBS1	15073.0	15039.0	15432.0	0.010221845250814038
Stomach-AdenoCA	SP84384	SBS5	21179.0	6686.0	9622.0	-0.34261546997735065
Stomach-AdenoCA	SP84384	SBS15	30661.0	23813.0	25370.0	-0.08226289399527412
Stomach-AdenoCA	SP84384	SBS26	26368.0	19224.0	120225.0	0.6589047378608281
Stomach-AdenoCA	SP84384	SBS44	25172.0	19463.0	26037.0	0.01467264685329511
Stomach-AdenoCA	SP135184	SBS1	238.0	207.0	212.0	-0.050018297509399935
Stomach-AdenoCA	SP135184	SBS2	97.0	72.0	72.0	-0.12790321557203893
Stomach-AdenoCA	SP135184	SBS3	1795.0	1203.0	1476.0	-0.08492583701933605
Stomach-AdenoCA	SP135184	SBS5	633.0	830.0	1195.0	0.2756419217706594
Stomach-AdenoCA	SP135184	SBS13	48.0	48.0	48.0	0.0
Stomach-AdenoCA	SP135184	SBS18	283.0	243.0	254.0	-0.046778159613082494
Stomach-AdenoCA	SP135226	SBS1	441.0	439.0	450.0	0.00875427252886861
Stomach-AdenoCA	SP135226	SBS2	136.0	145.0	145.0	0.02763228862803034
Stomach-AdenoCA	SP135226	SBS5	1467.0	859.0	1236.0	-0.07435635595093106
Stomach-AdenoCA	SP135226	SBS13	96.0	98.0	98.0	0.008863460331305032
Stomach-AdenoCA	SP135226	SBS17a	83.0	56.0	258.0	0.4890204780193702
Stomach-AdenoCA	SP135226	SBS17b	150.0	142.0	148.0	-0.00579067888089538
Stomach-AdenoCA	SP135226	SBS18	462.0	454.0	474.0	0.011112618606913406
Stomach-AdenoCA	SP135226	SBS40	872.0	782.0	935.0	0.03026160503253549
Stomach-AdenoCA	SP135436	SBS1	1414.0	1203.0	1234.0	-0.059089482264624515
Stomach-AdenoCA	SP135436	SBS2	721.0	730.0	731.0	0.0059738834887527814
Stomach-AdenoCA	SP135436	SBS5	5114.0	5649.0	8130.0	0.2012983230163339
Stomach-AdenoCA	SP135436	SBS13	383.0	447.0	449.0	0.06888128940781288
Stomach-AdenoCA	SP135436	SBS17a	339.0	186.0	857.0	0.4020083708064503
Stomach-AdenoCA	SP135436	SBS17b	940.0	958.0	996.0	0.02510553488439884
Stomach-AdenoCA	SP135436	SBS18	1604.0	1867.0	1949.0	0.0845595746216271
Stomach-AdenoCA	SP135436	SBS40	3217.0	292.0	349.0	-0.9635179954127351
Stomach-AdenoCA	SP135262	SBS1	1192.0	1131.0	1161.0	-0.011434315616029964
Stomach-AdenoCA	SP135262	SBS5	3912.0	3155.0	4541.0	0.06473728198303629
Stomach-AdenoCA	SP135262	SBS17a	607.0	255.0	1175.0	0.28650374246738475
Stomach-AdenoCA	SP135262	SBS17b	931.0	848.0	882.0	-0.02345520877641278
Stomach-AdenoCA	SP135262	SBS18	1381.0	1161.0	1212.0	-0.05664724217160662
Stomach-AdenoCA	SP135431	SBS1	818.0	811.0	832.0	0.00736109964636909
Stomach-AdenoCA	SP135431	SBS2	679.0	697.0	698.0	0.01196826303944505
Stomach-AdenoCA	SP135431	SBS5	7109.0	4787.0	6889.0	-0.013650378822140501
Stomach-AdenoCA	SP135431	SBS13	187.0	209.0	210.0	0.05012460603401282
Stomach-AdenoCA	SP135431	SBS17a	469.0	318.0	1465.0	0.4940361123693917
Stomach-AdenoCA	SP135431	SBS17b	851.0	802.0	834.0	-0.008753119283098033
Stomach-AdenoCA	SP135431	SBS18	4407.0	4245.0	4432.0	0.002456145455605862
Stomach-AdenoCA	SP135431	SBS41	3432.0	2387.0	3179.0	-0.03324668344131745
Stomach-AdenoCA	SP135425	SBS1	1239.0	1125.0	1154.0	-0.03083970093407198
Stomach-AdenoCA	SP135425	SBS5	15258.0	11575.0	16658.0	0.03812285517050736
Stomach-AdenoCA	SP135425	SBS17a	11636.0	3726.0	17165.0	0.16882807386918736
Stomach-AdenoCA	SP135425	SBS17b	17352.0	16254.0	16907.0	-0.011282327625097005
Stomach-AdenoCA	SP135222	SBS1	2215.0	2032.0	2085.0	-0.02625545196588005
Stomach-AdenoCA	SP135222	SBS5	2165.0	2852.0	4104.0	0.27765470916615803
Stomach-AdenoCA	SP135222	SBS17a	223.0	111.0	511.0	0.3590219426416679
Stomach-AdenoCA	SP135222	SBS17b	251.0	273.0	284.0	0.0534443192269661
Stomach-AdenoCA	SP135222	SBS18	2014.0	2165.0	2260.0	0.05002551186823145
Stomach-AdenoCA	SP135222	SBS40	2058.0	201.0	240.0	-0.931639304043163
Stomach-AdenoCA	SP135230	SBS1	1027.0	962.0	987.0	-0.017236170071628795
Stomach-AdenoCA	SP135230	SBS5	5617.0	4550.0	6548.0	0.06659325556324235
Stomach-AdenoCA	SP135230	SBS17a	2015.0	679.0	3128.0	0.1909150353727056
Stomach-AdenoCA	SP135230	SBS17b	5628.0	5292.0	5505.0	-0.009595041602890745
Stomach-AdenoCA	SP135230	SBS18	1798.0	1489.0	1555.0	-0.06302157069188122
Stomach-AdenoCA	SP135205	SBS1	478.0	460.0	472.0	-0.005474372676751658
Stomach-AdenoCA	SP135205	SBS5	1664.0	1235.0	1777.0	0.028517518791856232
Stomach-AdenoCA	SP135205	SBS17a	539.0	239.0	1101.0	0.30978783469279775
Stomach-AdenoCA	SP135205	SBS17b	808.0	746.0	776.0	-0.017527502811358033
Stomach-AdenoCA	SP135205	SBS18	1807.0	1667.0	1740.0	-0.016399655022013297
Stomach-AdenoCA	SP135213	SBS1	586.0	551.0	565.0	-0.015821670059343058
Stomach-AdenoCA	SP135213	SBS5	3756.0	2974.0	4280.0	0.056704032770924784
Stomach-AdenoCA	SP135213	SBS17a	215.0	175.0	806.0	0.5724197835711395
Stomach-AdenoCA	SP135213	SBS17b	298.0	256.0	266.0	-0.049159926959854446
Stomach-AdenoCA	SP135213	SBS18	2275.0	2015.0	2104.0	-0.03392015755134644
Stomach-AdenoCA	SP135405	SBS1	1827.0	1416.0	1453.0	-0.09941178487479359
Stomach-AdenoCA	SP135405	SBS5	4348.0	7509.0	10807.0	0.3953559283486382
Stomach-AdenoCA	SP135405	SBS17a	1125.0	495.0	2280.0	0.30658689476132117
Stomach-AdenoCA	SP135405	SBS17b	2605.0	2621.0	2726.0	0.019710726565064007
Stomach-AdenoCA	SP135405	SBS18	2091.0	2614.0	2729.0	0.11560096684551939
Stomach-AdenoCA	SP135405	SBS40	5735.0	16.0	19.0	-2.4575791469957626
Stomach-AdenoCA	SP135238	SBS1	52.0	45.0	46.0	-0.05217801166507157
Stomach-AdenoCA	SP135238	SBS3	81.0	7.0	9.0	-0.9138138523837167
Stomach-AdenoCA	SP135238	SBS5	143.0	184.0	265.0	0.2665191445358174
Stomach-AdenoCA	SP135238	SBS17a	13.0	15.0	69.0	0.6989700043360189
Stomach-AdenoCA	SP135238	SBS17b	30.0	25.0	26.0	-0.05999792967528537
Stomach-AdenoCA	SP135238	SBS18	90.0	76.0	79.0	-0.05595140532915002
Stomach-AdenoCA	SP135270	SBS1	2360.0	2256.0	2315.0	-0.008357432023328419
Stomach-AdenoCA	SP135270	SBS2	416.0	412.0	412.0	-0.004186003317356519
Stomach-AdenoCA	SP135270	SBS5	2837.0	2465.0	3548.0	0.09709360822613763
Stomach-AdenoCA	SP135270	SBS13	177.0	186.0	187.0	0.02373784695478584
Stomach-AdenoCA	SP135270	SBS18	1688.0	1644.0	1716.0	0.0071406455899078215
Stomach-AdenoCA	SP135270	SBS40	4607.0	3384.0	4045.0	-0.05648659198036976
Stomach-AdenoCA	SP135411	SBS1	867.0	753.0	773.0	-0.04977876449359932
Stomach-AdenoCA	SP135411	SBS2	750.0	732.0	733.0	-0.009943877088097863
Stomach-AdenoCA	SP135411	SBS5	2561.0	2940.0	4231.0	0.21796653361846186
Stomach-AdenoCA	SP135411	SBS17a	1206.0	403.0	1857.0	0.18733843956027374
Stomach-AdenoCA	SP135411	SBS17b	3431.0	3299.0	3432.0	0.00012652424908231988
Stomach-AdenoCA	SP135411	SBS40	5322.0	3404.0	4068.0	-0.11666877631946963
Stomach-AdenoCA	SP135188	SBS1	1261.0	1206.0	1238.0	-0.007988048532052067
Stomach-AdenoCA	SP135188	SBS2	771.0	769.0	770.0	-0.0005629222847791785
Stomach-AdenoCA	SP135188	SBS5	1678.0	1601.0	2304.0	0.13762023358761818
Stomach-AdenoCA	SP135188	SBS13	225.0	250.0	251.0	0.04729210163414316
Stomach-AdenoCA	SP135188	SBS17a	1302.0	544.0	2506.0	0.28420991824563185
Stomach-AdenoCA	SP135188	SBS17b	2671.0	2550.0	2652.0	-0.0030992038211789035
Stomach-AdenoCA	SP135188	SBS40	2106.0	1366.0	1633.0	-0.11041248341170352
Stomach-AdenoCA	SP135188	SBS41	1633.0	1043.0	1389.0	-0.07023725194230158
Stomach-AdenoCA	SP135194	SBS1	1605.0	1522.0	1562.0	-0.011786562923475224
Stomach-AdenoCA	SP135194	SBS5	4594.0	3857.0	5551.0	0.08216394172466844
Stomach-AdenoCA	SP135194	SBS17a	232.0	181.0	834.0	0.5543305544575831
Stomach-AdenoCA	SP135194	SBS17b	454.0	383.0	398.0	-0.05703850097036418
Stomach-AdenoCA	SP135194	SBS18	3069.0	2653.0	2770.0	-0.044501849694954757
Stomach-AdenoCA	SP135186	SBS1	896.0	764.0	784.0	-0.05792278629883954
Stomach-AdenoCA	SP135186	SBS3	6074.0	3160.0	3876.0	-0.19505048126313976
Stomach-AdenoCA	SP135186	SBS5	8151.0	7506.0	10802.0	0.12228020509257774
Stomach-AdenoCA	SP135186	SBS17a	4121.0	1597.0	7357.0	0.2516517960519142
Stomach-AdenoCA	SP135186	SBS17b	5490.0	5096.0	5301.0	-0.015211720312302184
Stomach-AdenoCA	SP135420	SBS1	1696.0	1604.0	1646.0	-0.012988243147921465
Stomach-AdenoCA	SP135420	SBS5	8172.0	6303.0	9071.0	0.04532154263003104
Stomach-AdenoCA	SP135420	SBS17a	2485.0	1147.0	5284.0	0.32754386733781915
Stomach-AdenoCA	SP135420	SBS17b	3418.0	3129.0	3255.0	-0.02121470457943104
Stomach-AdenoCA	SP135420	SBS18	1731.0	1394.0	1455.0	-0.07538651270430943
Stomach-AdenoCA	SP135258	SBS1	379.0	319.0	327.0	-0.06390975290513107
Stomach-AdenoCA	SP135258	SBS2	164.0	164.0	164.0	0.0
Stomach-AdenoCA	SP135258	SBS5	939.0	1271.0	1829.0	0.28932323613073085
Stomach-AdenoCA	SP135258	SBS17a	201.0	94.0	433.0	0.332138360065887
Stomach-AdenoCA	SP135258	SBS17b	221.0	226.0	235.0	0.02655902851946796
Stomach-AdenoCA	SP135258	SBS18	421.0	494.0	516.0	0.08817809213226867
Stomach-AdenoCA	SP135258	SBS40	837.0	31.0	37.0	-1.3434604220134663
Stomach-AdenoCA	SP135234	SBS1	1517.0	1451.0	1489.0	-0.008085503147187532
Stomach-AdenoCA	SP135234	SBS5	7270.0	5498.0	7912.0	0.03674702108364401
Stomach-AdenoCA	SP135234	SBS17a	3109.0	1216.0	5602.0	0.25566023344073086
Stomach-AdenoCA	SP135234	SBS17b	6433.0	6029.0	6271.0	-0.011075006889568983
Stomach-AdenoCA	SP135234	SBS18	4607.0	4143.0	4325.0	-0.027425955312082945
Stomach-AdenoCA	SP135393	SBS1	1284.0	1205.0	1236.0	-0.016533428038192678
Stomach-AdenoCA	SP135393	SBS5	6790.0	5377.0	7738.0	0.05675111619295349
Stomach-AdenoCA	SP135393	SBS17a	1621.0	703.0	3239.0	0.3004941603314749
Stomach-AdenoCA	SP135393	SBS17b	3925.0	3677.0	3825.0	-0.011205329572710358
Stomach-AdenoCA	SP135393	SBS41	2217.0	1521.0	2026.0	-0.03910779312013256
Stomach-AdenoCA	SP135299	SBS1	1273.0	1158.0	1188.0	-0.029987573380640068
Stomach-AdenoCA	SP135299	SBS2	512.0	439.0	439.0	-0.06666468862562887
Stomach-AdenoCA	SP135299	SBS3	5746.0	3425.0	4202.0	-0.13588180712826056
Stomach-AdenoCA	SP135299	SBS5	4973.0	4715.0	6786.0	0.13497206825754954
Stomach-AdenoCA	SP135299	SBS13	367.0	384.0	386.0	0.02186314634539372
Stomach-AdenoCA	SP135299	SBS17a	363.0	483.0	2225.0	0.7864237763496335
Stomach-AdenoCA	SP135299	SBS17b	513.0	444.0	462.0	-0.045382127977322585
Stomach-AdenoCA	SP135299	SBS18	2917.0	2810.0	2934.0	0.0025228180262005006
Stomach-AdenoCA	SP135299	SBS41	3161.0	2356.0	3138.0	-0.0031705498961478334
Stomach-AdenoCA	SP135415	SBS1	478.0	436.0	447.0	-0.029057499416419236
Stomach-AdenoCA	SP135415	SBS2	181.0	180.0	180.0	-0.0023928131158902763
Stomach-AdenoCA	SP135415	SBS5	1543.0	1457.0	2097.0	0.13315818785782169
Stomach-AdenoCA	SP135415	SBS17a	143.0	155.0	714.0	0.6959435497058309
Stomach-AdenoCA	SP135415	SBS17b	392.0	370.0	385.0	-0.007805245703671739
Stomach-AdenoCA	SP135415	SBS40	3893.0	2850.0	3406.0	-0.05802381361613545
Stomach-AdenoCA	SP135323	SBS1	262.0	228.0	234.0	-0.04888788621802161
Stomach-AdenoCA	SP135323	SBS5	1110.0	1154.0	1661.0	0.17491696050722455
Stomach-AdenoCA	SP135323	SBS40	920.0	497.0	594.0	-0.18974266446829938
Stomach-AdenoCA	SP135390	SBS1	161.0	146.0	150.0	-0.03053806724946149
Stomach-AdenoCA	SP135390	SBS2	115.0	98.0	98.0	-0.06882279462936856
Stomach-AdenoCA	SP135390	SBS5	2248.0	1776.0	2556.0	0.05574127259070327
Stomach-AdenoCA	SP135390	SBS13	61.0	49.0	49.0	-0.09342168516223509
Stomach-AdenoCA	SP135390	SBS17a	696.0	318.0	1465.0	0.32290119220709973
Stomach-AdenoCA	SP135390	SBS17b	574.0	504.0	524.0	-0.039508541283673634
Stomach-AdenoCA	SP135390	SBS18	661.0	546.0	570.0	-0.0642218811938519
Stomach-AdenoCA	SP135209	SBS1	673.0	642.0	659.0	-0.009115960993451171
Stomach-AdenoCA	SP135209	SBS5	1616.0	1406.0	2023.0	0.09750048826136039
Stomach-AdenoCA	SP135209	SBS17a	154.0	115.0	530.0	0.5347628229111776
Stomach-AdenoCA	SP135209	SBS17b	330.0	300.0	312.0	-0.02428365622927025
Stomach-AdenoCA	SP135209	SBS18	1050.0	915.0	955.0	-0.04114482375214212
Stomach-AdenoCA	SP135209	SBS41	584.0	349.0	465.0	-0.09876994939218031
Stomach-AdenoCA	SP135240	SBS1	1493.0	1361.0	1397.0	-0.02884342606971738
Stomach-AdenoCA	SP135240	SBS2	333.0	353.0	353.0	0.02525679521422336
Stomach-AdenoCA	SP135240	SBS5	3595.0	3504.0	5043.0	0.14695539483985282
Stomach-AdenoCA	SP135240	SBS13	32.0	61.0	61.0	0.27387774962036643
Stomach-AdenoCA	SP135240	SBS17a	316.0	290.0	1336.0	0.6250721450442329
Stomach-AdenoCA	SP135240	SBS17b	599.0	589.0	613.0	0.010017120757524088
Stomach-AdenoCA	SP135240	SBS18	2106.0	2235.0	2333.0	0.04443631610125115
Stomach-AdenoCA	SP135240	SBS40	2026.0	357.0	427.0	-0.6754099796798366
Stomach-AdenoCA	SP135182	SBS1	2114.0	2066.0	2120.0	0.0012302968055007003
Stomach-AdenoCA	SP135182	SBS5	15501.0	10428.0	15008.0	-0.014035974949841119
Stomach-AdenoCA	SP135182	SBS17a	4900.0	1975.0	9099.0	0.268756689808464
Stomach-AdenoCA	SP135182	SBS17b	7653.0	7178.0	7466.0	-0.010742306560224856
Stomach-AdenoCA	SP135182	SBS18	10522.0	9929.0	10366.0	-0.006486471862926592
Stomach-AdenoCA	SP85251	SBS1	1539.0	1420.0	1457.0	-0.02376319685450723
Stomach-AdenoCA	SP85251	SBS2	207.0	186.0	186.0	-0.04622172842626257
Stomach-AdenoCA	SP85251	SBS5	1493.0	1931.0	2779.0	0.2696941984386963
Stomach-AdenoCA	SP85251	SBS40	3590.0	2331.0	2786.0	-0.11007843641276889
Stomach-AdenoCA	SP84408	SBS1	1093.0	1023.0	1050.0	-0.01741460596916974
Stomach-AdenoCA	SP84408	SBS2	230.0	220.0	220.0	-0.0192197062070336
Stomach-AdenoCA	SP84408	SBS5	1858.0	1792.0	2579.0	0.14234031619133156
Stomach-AdenoCA	SP84408	SBS13	162.0	169.0	170.0	0.020808505988196002
Stomach-AdenoCA	SP84408	SBS40	2176.0	1411.0	1686.0	-0.11074334645196911
Stomach-AdenoCA	SP84491	SBS1	1532.0	1428.0	1465.0	-0.019408184549266055
Stomach-AdenoCA	SP84491	SBS5	22026.0	15652.0	22526.0	0.009748007251558307
Stomach-AdenoCA	SP84491	SBS17a	10481.0	4678.0	21551.0	0.3130434230123358
Stomach-AdenoCA	SP84491	SBS17b	30663.0	28789.0	29946.0	-0.010275483651282568
Stomach-AdenoCA	SP84743	SBS1	2124.0	2111.0	2166.0	0.008499976933487611
Stomach-AdenoCA	SP84743	SBS17a	6179.0	2705.0	12462.0	0.3046341199328064
Stomach-AdenoCA	SP84743	SBS17b	19869.0	19019.0	19783.0	-0.0018837637565742595
Stomach-AdenoCA	SP84743	SBS40	21492.0	17545.0	20970.0	-0.010677898441610415
Stomach-AdenoCA	SP84743	SBS41	10345.0	6661.0	8871.0	-0.06675094093196009
Stomach-AdenoCA	SP83967	SBS1	1719.0	1483.0	1522.0	-0.05282854357150634
Stomach-AdenoCA	SP83967	SBS2	666.0	611.0	612.0	-0.03666535939813393
Stomach-AdenoCA	SP83967	SBS5	2415.0	3943.0	5675.0	0.37094545683634217
Stomach-AdenoCA	SP83967	SBS18	1335.0	1363.0	1423.0	0.027703531161310684
Stomach-AdenoCA	SP83967	SBS40	4246.0	1708.0	2041.0	-0.318026523239788
Stomach-AdenoCA	SP105253	SBS1	1564.0	1479.0	1518.0	-0.01295656801968094
Stomach-AdenoCA	SP105253	SBS2	630.0	569.0	570.0	-0.04339325099828625
Stomach-AdenoCA	SP105253	SBS5	7561.0	6043.0	8697.0	0.060782730302800334
Stomach-AdenoCA	SP105253	SBS13	630.0	594.0	597.0	-0.02332817525572345
Stomach-AdenoCA	SP105253	SBS17a	1235.0	581.0	2677.0	0.3357921019231931
Stomach-AdenoCA	SP105253	SBS17b	3001.0	2796.0	2908.0	-0.013666966660192405
Stomach-AdenoCA	SP105253	SBS18	2336.0	1981.0	2068.0	-0.052898221726492306
Stomach-AdenoCA	SP105253	SBS41	2262.0	1622.0	2160.0	-0.02002978707148727
Stomach-AdenoCA	SP84998	SBS1	1198.0	1130.0	1160.0	-0.013986963360274857
Stomach-AdenoCA	SP84998	SBS5	4557.0	3776.0	5434.0	0.07642522757795657
Stomach-AdenoCA	SP84998	SBS17a	186.0	148.0	682.0	0.5625790971450336
Stomach-AdenoCA	SP84998	SBS17b	392.0	338.0	352.0	-0.04661784498760414
Stomach-AdenoCA	SP84998	SBS18	3181.0	2786.0	2909.0	-0.03880718632465544
Stomach-AdenoCA	SP84062	SBS1	700.0	652.0	669.0	-0.019643215265832223
Stomach-AdenoCA	SP84062	SBS2	211.0	201.0	201.0	-0.02098449148212766
Stomach-AdenoCA	SP84062	SBS5	637.0	826.0	1189.0	0.27072628267136845
Stomach-AdenoCA	SP84062	SBS13	203.0	205.0	206.0	0.006340178031018975
Stomach-AdenoCA	SP84062	SBS40	2185.0	1542.0	1843.0	-0.07388924089607343
Stomach-AdenoCA	SP84982	SBS1	3375.0	3038.0	3117.0	-0.034526327100794584
Stomach-AdenoCA	SP84982	SBS5	14188.0	6166.0	8874.0	-0.2037834269801338
Stomach-AdenoCA	SP84982	SBS15	6868.0	5550.0	5913.0	-0.06501219618633491
Stomach-AdenoCA	SP84982	SBS17a	3713.0	1133.0	5220.0	0.147911793806954
Stomach-AdenoCA	SP84982	SBS17b	9726.0	7466.0	7766.0	-0.09772561072094761
Stomach-AdenoCA	SP84982	SBS26	10104.0	9637.0	60269.0	0.7755648736165888
Stomach-AdenoCA	SP84982	SBS44	16074.0	11208.0	14994.0	-0.030204511500713765
Stomach-AdenoCA	SP84790	SBS1	2081.0	1898.0	1948.0	-0.028668886056895902
Stomach-AdenoCA	SP84790	SBS3	7858.0	4721.0	5791.0	-0.13253873558427132
Stomach-AdenoCA	SP84790	SBS5	7896.0	7217.0	10386.0	0.11902799360776505
Stomach-AdenoCA	SP84790	SBS17a	2917.0	1223.0	5634.0	0.2858086328246925
Stomach-AdenoCA	SP84790	SBS17b	8374.0	7913.0	8231.0	-0.007479453954506327
Stomach-AdenoCA	SP105673	SBS1	1203.0	1033.0	1060.0	-0.05491110302046507
Stomach-AdenoCA	SP105673	SBS2	578.0	453.0	454.0	-0.10466716707032377
Stomach-AdenoCA	SP105673	SBS3	7875.0	4661.0	5718.0	-0.13898561091940828
Stomach-AdenoCA	SP105673	SBS5	2864.0	4001.0	5758.0	0.3032224522264975
Stomach-AdenoCA	SP105673	SBS13	309.0	323.0	325.0	0.021855906233666286
Stomach-AdenoCA	SP105673	SBS17a	300.0	538.0	2479.0	0.915885185232373
Stomach-AdenoCA	SP105673	SBS17b	583.0	485.0	504.0	-0.06312146899373813
Stomach-AdenoCA	SP105673	SBS18	1958.0	1781.0	1859.0	-0.02252149177682006
Stomach-AdenoCA	SP85339	SBS1	1277.0	1106.0	1135.0	-0.05115252244738131
Stomach-AdenoCA	SP85339	SBS2	686.0	691.0	692.0	0.0037764975522563233
Stomach-AdenoCA	SP85339	SBS5	2262.0	3195.0	4598.0	0.30797885561930904
Stomach-AdenoCA	SP85339	SBS13	44.0	84.0	84.0	0.27620641193894907
Stomach-AdenoCA	SP85339	SBS17a	718.0	255.0	1175.0	0.21367843135723705
Stomach-AdenoCA	SP85339	SBS17b	1190.0	1191.0	1239.0	0.017509923679457612
Stomach-AdenoCA	SP85339	SBS18	1652.0	1842.0	1923.0	0.06593221413034667
Stomach-AdenoCA	SP85339	SBS40	2329.0	110.0	131.0	-1.246781989820169
Stomach-AdenoCA	SP84719	SBS1	1500.0	1434.0	1471.0	-0.008472882241790344
Stomach-AdenoCA	SP84719	SBS5	4519.0	3568.0	5135.0	0.055486580249414705
Stomach-AdenoCA	SP84719	SBS17a	677.0	232.0	1069.0	0.19815408381814628
Stomach-AdenoCA	SP84719	SBS17b	1109.0	1030.0	1071.0	-0.015128193429906211
Stomach-AdenoCA	SP84719	SBS18	4040.0	3670.0	3832.0	-0.02295003118829589
Stomach-AdenoCA	SP105425	SBS1	1017.0	987.0	1013.0	-0.00170982300342275
Stomach-AdenoCA	SP105425	SBS2	297.0	294.0	294.0	-0.0043942480980922564
Stomach-AdenoCA	SP105425	SBS5	3513.0	2478.0	3566.0	0.006501352179077889
Stomach-AdenoCA	SP105425	SBS13	133.0	128.0	129.0	-0.013161446057970849
Stomach-AdenoCA	SP105425	SBS17a	371.0	195.0	898.0	0.38321675185133125
Stomach-AdenoCA	SP105425	SBS17b	819.0	765.0	796.0	-0.012355530987604354
Stomach-AdenoCA	SP105425	SBS18	1313.0	1223.0	1277.0	-0.012064511401380614
Stomach-AdenoCA	SP105425	SBS41	1266.0	952.0	1268.0	0.0006850072112634611
Stomach-AdenoCA	SP84056	SBS1	1159.0	1088.0	1116.0	-0.016404816111309416
Stomach-AdenoCA	SP84056	SBS5	3210.0	2655.0	3821.0	0.07565037715249152
Stomach-AdenoCA	SP84056	SBS17a	169.0	129.0	594.0	0.5440680443502757
Stomach-AdenoCA	SP84056	SBS17b	335.0	323.0	336.0	0.0012906234814945728
Stomach-AdenoCA	SP84056	SBS18	978.0	984.0	1027.0	0.021210422856119078
Stomach-AdenoCA	SP84056	SBS40	5750.0	4298.0	5137.0	-0.04894926766739767
Stomach-AdenoCA	SP105261	SBS1	1196.0	1120.0	1149.0	-0.017396310052799006
Stomach-AdenoCA	SP105261	SBS2	259.0	250.0	250.0	-0.01529962648977982
Stomach-AdenoCA	SP105261	SBS5	1289.0	1399.0	2013.0	0.19346975591835025
Stomach-AdenoCA	SP105261	SBS13	98.0	106.0	107.0	0.037788560889399754
Stomach-AdenoCA	SP105261	SBS40	3409.0	2428.0	2902.0	-0.06990734316082399
Stomach-AdenoCA	SP85379	SBS1	1864.0	1725.0	1770.0	-0.022460274954631633
Stomach-AdenoCA	SP85379	SBS5	11262.0	8792.0	12653.0	0.05057374600984366
Stomach-AdenoCA	SP85379	SBS17a	5423.0	1843.0	8491.0	0.19469030463495424
Stomach-AdenoCA	SP85379	SBS17b	10032.0	9392.0	9769.0	-0.01153624852762524
Stomach-AdenoCA	SP105086	SBS1	2467.0	2363.0	2425.0	-0.00745435883064989
Stomach-AdenoCA	SP105086	SBS5	16213.0	11853.0	17058.0	0.02206340051772344
Stomach-AdenoCA	SP105086	SBS17a	890.0	799.0	3681.0	0.6162060801311211
Stomach-AdenoCA	SP105086	SBS17b	2002.0	1800.0	1872.0	-0.029143171918338838
Stomach-AdenoCA	SP105086	SBS18	5622.0	5092.0	5316.0	-0.024301423195224325
Stomach-AdenoCA	SP84392	SBS1	11734.0	11588.0	11891.0	0.005771806598288745
Stomach-AdenoCA	SP84392	SBS5	30701.0	19812.0	28513.0	-0.03210852208858269
Stomach-AdenoCA	SP84392	SBS17a	2790.0	666.0	3068.0	0.04123705194319151
Stomach-AdenoCA	SP84392	SBS17b	3742.0	3636.0	3782.0	0.004616514178322143
Stomach-AdenoCA	SP84392	SBS21	15682.0	4847.0	33018.0	0.32333477380289616
Stomach-AdenoCA	SP84392	SBS44	39976.0	27727.0	37092.0	-0.03251824065044202
Stomach-AdenoCA	SP105018	SBS1	1842.0	1772.0	1818.0	-0.005692636155590267
Stomach-AdenoCA	SP105018	SBS2	2963.0	2920.0	2923.0	-0.0059008310214677204
Stomach-AdenoCA	SP105018	SBS3	44568.0	36769.0	45106.0	0.005211053895045763
Stomach-AdenoCA	SP105018	SBS5	22.0	400.0	576.0	1.3994479771381385
Stomach-AdenoCA	SP105018	SBS13	3844.0	3775.0	3794.0	-0.0056845639059506835
Stomach-AdenoCA	SP105018	SBS18	5587.0	5152.0	5379.0	-0.01647412177575512
Stomach-AdenoCA	SP84858	SBS1	2476.0	2347.0	2408.0	-0.012089206587493602
Stomach-AdenoCA	SP84858	SBS2	563.0	484.0	485.0	-0.06464283472104893
Stomach-AdenoCA	SP84858	SBS5	6394.0	5419.0	7799.0	0.08625405387580765
Stomach-AdenoCA	SP84858	SBS13	148.0	108.0	109.0	-0.13179358325404897
Stomach-AdenoCA	SP84858	SBS18	2816.0	2395.0	2500.0	-0.051673155255270824
Stomach-AdenoCA	SP84858	SBS41	1785.0	1349.0	1797.0	0.0029082328446823707
Stomach-AdenoCA	SP84086	SBS1	784.0	706.0	724.0	-0.034531650174258834
Stomach-AdenoCA	SP84086	SBS2	299.0	286.0	286.0	-0.019239357985670114
